metier,identifiant,competences,savoir-etre
Monteur-câbleur,147DXKZ,"Assembler des supports. Contrôler une installation électrique. Installer un équipement. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,147DTRY,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,147DRZP,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",Capacité d'adaptation. Autonomie. Rigueur
Monteur-câbleur,147DNNG,"Démonter des câbles électriques. Désactiver un réseau électrique. Sécuriser le chantier et son environnement (signalisation, ...)",
Monteur-câbleur,147DMVB,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,147DKWK,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,147DGZY,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,147DGRD,Fixer des éléments basse tension. Positionner une armoire électrique de locaux domestiques ou tertiaires. Raccorder des éléments basse tension. Raccorder une armoire électrique aux équipements de locaux domestiques ou tertiaires. Réaliser et poser des chemins de câbles et des conduits électriques en apparent ou en encastré,
Monteur-câbleur,147CXQC,"Charger des marchandises, des produits. Décharger des marchandises, des produits. Déplacer des produits vers la zone de stockage. Gestes et postures de manutention. Trier et répartir les colis, marchandises selon les indications (codification, format, poids, nombre, ...)",
Monteur-câbleur,147CXGF,"Lecteure de plans et schémas. Techniques de soudure. Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,147CWHZ,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,147CHKM,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,147CFWX,Assembler les éléments de l'équipement. Connecter une boîte de raccordements. Identifier les matériels à intégrer. Installer l'équipement sur le site et le connecter aux réseaux extérieurs,
Monteur-câbleur,147CCWN,"Contrôler une installation électrique. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,147BYWT,Contrôler une installation électrique. Diagnostiquer et localiser une panne ou une défaillance d'origine électrique ou les non-conformités réglementaires. Détecter un dysfonctionnement. Déterminer des mesures correctives. Réparer une pièce défectueuse,
Monteur-câbleur,147BYSY,,Travail en équipe. Rigueur
Monteur-câbleur,147BXXN,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,147BVVQ,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Curiosité. Travail en équipe. Rigueur
Monteur-câbleur,147BSZZ,"Démonter des câbles électriques. Désactiver un réseau électrique. Sécuriser le chantier et son environnement (signalisation, ...). Techniques de maçonnerie. Techniques de soudure",Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,147BRSY,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Réactivité. Autonomie. Rigueur
Monteur-câbleur,147BQZM,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Capacité d'adaptation. Gestion du stress. Sens de l'organisation
Monteur-câbleur,147BKGK,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",Autonomie. Rigueur
Monteur-câbleur,147BJRF,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,147BHMH,"Habilitations électriques de travaux hors tension. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une intervention nécessitant une habilitation",Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,147BDNL,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Capacité d'adaptation. Curiosité. Rigueur
Monteur-câbleur,147BCGG,"Démonter des câbles électriques. Désactiver un réseau électrique. Réaliser un raccordement de réseau. Sécuriser le chantier et son environnement (signalisation, ...)",
Monteur-câbleur,147BCFH,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZTKY,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZSFN,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZQZF,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZPKS,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils. Habilitations électriques",
Monteur-câbleur,146ZPGD,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZNVS,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZNJY,"Démonter des câbles électriques. Désactiver un réseau électrique. Réaliser un raccordement de réseau. Sécuriser le chantier et son environnement (signalisation, ...). Techniques de soudure",Capacité d'adaptation. Travail en équipe. Autonomie
Monteur-câbleur,146ZLYF,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZKLB,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZJZS,"Démonter des câbles électriques. Désactiver un réseau électrique. Réaliser un raccordement de réseau. Sécuriser le chantier et son environnement (signalisation, ...)",
Monteur-câbleur,146ZJFV,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZHHD,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Travail en équipe. Sens de l'organisation. Rigueur
Monteur-câbleur,146ZFJW,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZDWZ,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZDBQ,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZCRP,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146ZCRL,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",Réactivité. Autonomie. Rigueur
Monteur-câbleur,146ZCJS,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146ZBYW,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Réactivité. Travail en équipe. Rigueur
Monteur-câbleur,146YXHQ,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146YWZV,"Démonter des câbles électriques. Désactiver un réseau électrique. Réaliser un raccordement de réseau. Sécuriser le chantier et son environnement (signalisation, ...)",
Monteur-câbleur,146YVNW,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146YTKM,Fixer des éléments basse tension. Positionner une armoire électrique de locaux domestiques ou tertiaires. Raccorder des éléments basse tension. Raccorder une armoire électrique aux équipements de locaux domestiques ou tertiaires. Réaliser et poser des chemins de câbles et des conduits électriques en apparent ou en encastré,
Monteur-câbleur,146YSWJ,"Démonter des câbles électriques. Désactiver un réseau électrique. Sécuriser le chantier et son environnement (signalisation, ...)",
Monteur-câbleur,146YSKK,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Réactivité. Autonomie. Rigueur
Monteur-câbleur,146YPKQ,"Identifier les matériels à intégrer. Installations surveillance-intrusion. Lecture de plan, de schéma. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné. Réseaux informatiques et télécoms",Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,146YGYC,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",Travail en équipe. Rigueur
Monteur-câbleur,146YFYL,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
Monteur-câbleur,146YDKV,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",
Monteur-câbleur,146XYBH,"Contrôler la conformité d'un produit. Détecter les dysfonctionnements relatifs aux produits, outils de production et informer le service maintenance. Indicateurs de suivi d'activité. Sélectionner ou vérifier les recettes et programmes de fabrication, selon les caractéristiques du produit (cartes, puces, circuits imprimés, ...). Utilisation d'une binoculaire",
Monteur-câbleur,146XXNB,,Travail en équipe. Autonomie. Rigueur
Monteur-câbleur,146XTVF,"Contrôler une installation électrique. Positionner des fils électriques sur un support. Préparer des fils électriques. Réaliser une connexion électrique. Sélectionner les câbles et les disjoncteurs, contacteurs, fusibles, ... à partir du schéma électrique, du plan de câblage ou de la puissance des appareils",Prise de recul. Travail en équipe. Sens de l'organisation
Monteur-câbleur,146XSNR,"Dégainage,Sertissage",
Monteur-câbleur,146XPDN,"Adapter les composants aux caractéristiques du support. Identifier l'implantation des composants (résistances, condensateurs, circuits intégrés, ...) à partir du schéma électronique ou du plan de câblage. Positionner et fixer les composants sur les supports. Vérifier le montage et le câblage (valeur des composants, continuité électrique, ...). Vérifier les composants et les disposer en fonction du déroulement des opérations de montage",
