metier,identifiant,competences,savoir-etre
Chef de projet technique,146FHJC,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",Capacité d'adaptation. Autonomie. Sens de l'organisation
Chef de projet technique,145ZYJN,Code des marchés publics. Conception et Dessin Assistés par Ordinateur (CAO/DAO). Concevoir un tableau de bord. Organiser des réunions et des visites de chantier. Outils bureautiques. Renseigner un client. Réaliser un reporting. Réaliser une visite de chantier. Rédiger un compte rendu de réunion,Capacité d'adaptation. Autonomie. Rigueur
Chef de projet technique,145ZNKV,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,145YFDR,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Réactivité. Autonomie. Rigueur
Chef de projet technique,145YFDQ,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Réactivité. Autonomie. Rigueur
Chef de projet technique,145RYVZ,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,145PDGW,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Travail en équipe. Sens de la communication. Sens de l'organisation
Chef de projet technique,145KWXH,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",
Chef de projet technique,145JVPP,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,144VLKB,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Réactivité. Travail en équipe. Autonomie
Chef de projet technique,144MLDF,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Curiosité. Travail en équipe. Autonomie
Chef de projet technique,144FBJM,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,134NDCV,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site. Régulation et instrumentation",Capacité d'adaptation. Autonomie. Rigueur
Chef de projet technique,147GRDV,"Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms. Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre. Coordonner les différentes étapes d'un projet. Piloter un projet. Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation",
Chef de projet technique,147GKZV,"Constituer et faire évoluer les nomenclatures des plans, dossiers de définition. Identifier la demande et réaliser les ébauches, schémas de pièces, systèmes, sous-ensembles ou ensembles. Réaliser et faire évoluer les schémas, les plans de détails, de sous-ensembles ou d'ensembles. Réaliser les relevés dimensionnels de pièces, sous-ensembles ou ensembles. Étudier et concevoir des pièces, sous-ensembles ou ensembles",Capacité d'adaptation. Persévérance. Autonomie
Chef de projet technique,147GJSJ,"Animer une réunion. Définir des solutions fonctionnelles. Former du personnel à des procédures et techniques. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un reporting. Définir les évolutions d'un système d'information. Méthodes d'analyse (systémique, fonctionnelle, de risques, ...). Progiciels industriels et techniques. Réseaux informatiques et télécoms. Technologies de l'accessibilité numérique",
Chef de projet technique,147CMRP,"Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms. Concevoir le schéma directeur à partir des orientations fixées par la direction et des besoins des services utilisateurs et superviser les modalités de mise en oeuvre. Coordonner les différentes étapes d'un projet. Piloter un projet. Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation",
Chef de projet technique,146YTSK,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146XNKR,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146NZVX,,Force de proposition. Travail en équipe. Rigueur
Chef de projet technique,146GVZN,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146CSYS,"Constituer et faire évoluer les nomenclatures des plans, dossiers de définition. Identifier la demande et réaliser les ébauches, schémas de pièces, systèmes, sous-ensembles ou ensembles. Réaliser et faire évoluer les schémas, les plans de détails, de sous-ensembles ou d'ensembles. Réaliser les relevés dimensionnels de pièces, sous-ensembles ou ensembles. Étudier et concevoir des pièces, sous-ensembles ou ensembles",Capacité d'adaptation. Persévérance. Autonomie
Chef de projet technique,145HWYS,,
Chef de projet technique,144MVWR,,Autonomie. Rigueur
Chef de projet technique,147JGBJ,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,147GHJV,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",Capacité d'adaptation. Réactivité. Travail en équipe
Chef de projet technique,147FNZD,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,147FHRF,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,147DDVM,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,147CFBG,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",Capacité d'adaptation. Sens de l'organisation. Rigueur
Chef de projet technique,146VVZH,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146VVVG,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146MMVT,"Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques. Classer les documents, informations et fonds documentaires d'une activité",Capacité d'adaptation. Persévérance. Travail en équipe
Chef de projet technique,146FCDX,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",Travail en équipe. Autonomie. Sens de l'organisation
Chef de projet technique,143QSHJ,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",Travail en équipe. Sens de l'organisation. Rigueur
Chef de projet technique,147HTLH,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site. )",Travail en équipe. Sens de la communication. Autonomie
Chef de projet technique,147GXGF,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",
Chef de projet technique,147FXCK,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",
Chef de projet technique,147BXJQ,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",Autonomie. Sens de l'organisation. Rigueur
Chef de projet technique,147BLJC,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",
Chef de projet technique,146ZSKJ,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146YKBZ,"Classer les documents, informations et fonds documentaires d'une activité. Concevoir un tableau de bord. Outils bureautiques. Réaliser un suivi d'activité. Saisir des documents numériques",
Chef de projet technique,146XVNS,"Concevoir les spécifications de l'installation automatisée en fonction du cahier des charges. Réaliser l'analyse fonctionnelle de l'installation et la décliner en un programme d'automatisation. Régulation et instrumentation. Saisir la réinitialisation ou la modification du programme d'automatisation et le transférer vers un automate programmable. Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site",
